Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-04-07,13:00:00,12175.94,12181.47,12162.95,12178.27,3943533,0
2017-04-07,14:00:00,12178.17,12194.97,12178.17,12182.1,5440106,0
2017-04-07,15:00:00,12182.3,12184.54,12145.72,12172.62,6991923,0
2017-04-07,16:00:00,12172.68,12206.55,12170.55,12180.43,7120567,0
2017-04-07,17:00:00,12178.92,12210,12178.92,12200.47,7430857,0
2017-04-07,18:00:00,12200.17,12225.06,12199.86,12225.06,23894187,0
2017-04-10,10:00:00,12244.5,12246.69,12212.6,12213.94,8907777,0
2017-04-10,11:00:00,12214.25,12222.98,12202.89,12207.53,5523765,0
2017-04-10,12:00:00,12208.45,12214.33,12178.29,12178.29,4742901,0
2017-04-10,13:00:00,12178.8,12199.68,12178.74,12197.24,4382766,0
2017-04-10,14:00:00,12197.03,12212.67,12197.03,12209.99,3465669,0
2017-04-10,15:00:00,12210.42,12216.08,12201.27,12202.25,3754924,0
2017-04-10,16:00:00,12201.86,12208.36,12189.43,12194.57,4928375,0
2017-04-10,17:00:00,12195.79,12222.83,12184.49,12209.27,5721042,0
2017-04-10,18:00:00,12208.74,12227.12,12200.52,12200.52,17100926,0
2017-04-11,10:00:00,12168.74,12189.23,12161.85,12188.22,9495483,0
2017-04-11,11:00:00,12188.16,12199.84,12169.17,12180.04,6590956,0
2017-04-11,12:00:00,12179.79,12189.25,12171.98,12186.63,4988609,0
2017-04-11,13:00:00,12185.49,12194.93,12181.82,12193.61,4456574,0
2017-04-11,14:00:00,12194.28,12200.37,12184.42,12184.71,5065130,0
2017-04-11,15:00:00,12184.99,12199.53,12184.03,12196.83,3851590,0
2017-04-11,16:00:00,12196.41,12220.94,12183.32,12195.8,7698561,0
2017-04-11,17:00:00,12194.09,12198.74,12053.17,12074.54,15880374,0
2017-04-11,18:00:00,12076.45,12139.35,12072.76,12139.35,26092345,0
2017-04-12,10:00:00,12200.45,12242.73,12197.56,12216.47,12887826,0
2017-04-12,11:00:00,12216.13,12217.57,12171.82,12182.81,6924260,0
2017-04-12,12:00:00,12182.4,12197.66,12177.52,12178.11,4579643,0
2017-04-12,13:00:00,12178.41,12185.24,12145.29,12160.6,5088895,0
2017-04-12,14:00:00,12161.39,12161.51,12136.35,12149.75,4572372,0
2017-04-12,15:00:00,12149.79,12155.58,12138.17,12151.77,5008821,0
2017-04-12,16:00:00,12152.28,12167.28,12144.56,12153.7,7685076,0
2017-04-12,17:00:00,12154.5,12158.61,12123.2,12142.13,8002182,0
2017-04-12,18:00:00,12141.92,12166.67,12140.06,12154.7,21730511,0
2017-04-13,10:00:00,12137.57,12147.13,12102.18,12128.84,11083188,0
2017-04-13,11:00:00,12127.77,12128.56,12099.22,12115.87,7599712,0
2017-04-13,12:00:00,12115.88,12125.71,12100.27,12122.78,5939340,0
2017-04-13,13:00:00,12122.54,12122.71,12107.63,12113.19,5284671,0
2017-04-13,14:00:00,12113.07,12120.56,12106.24,12113,5166687,0
2017-04-13,15:00:00,12112.42,12120.17,12100.71,12110.93,4881684,0
2017-04-13,16:00:00,12111.09,12125.85,12090.68,12119.1,7311662,0
2017-04-13,17:00:00,12119.71,12135.73,12106.98,12113.22,6797577,0
2017-04-13,18:00:00,12113.34,12121.14,12094.7,12109,21788714,0
2017-04-18,10:00:00,12135.61,12162.06,12052.32,12060.88,14572058,0
2017-04-18,11:00:00,12061.94,12082.68,12060.31,12071.42,7377603,0
2017-04-18,12:00:00,12073.36,12075.08,12014.7,12032.58,8304035,0
2017-04-18,13:00:00,12033.79,12039.09,12014.8,12036.15,4674424,0
2017-04-18,14:00:00,12035.95,12045.51,12028.67,12036.81,4847286,0
2017-04-18,15:00:00,12036.48,12042.9,12027.2,12028.01,4614931,0
2017-04-18,16:00:00,12026.25,12040.15,11996.84,12039.11,8713359,0
2017-04-18,17:00:00,12041.16,12050.28,12013.57,12018.75,9709702,0
2017-04-18,18:00:00,12019.96,12037.55,12000.44,12000.44,26968143,0
2017-04-19,10:00:00,12021.93,12027.2,12005.38,12020.63,10778342,0
2017-04-19,11:00:00,12019.83,12038.31,12017.22,12023.28,9755468,0
2017-04-19,12:00:00,12023.74,12040.23,12018.31,12037.56,6345384,0
2017-04-19,13:00:00,12037.62,12039.51,12023.8,12024.55,4839876,0
2017-04-19,14:00:00,12025.06,12032.96,12020.16,12027.59,4438535,0
2017-04-19,15:00:00,12027.57,12029.07,12011.18,12019.65,5220371,0
2017-04-19,16:00:00,12021.22,12035.54,12017.41,12031.29,6883276,0
2017-04-19,17:00:00,12032.96,12034.81,12014.64,12019.76,8769948,0
2017-04-19,18:00:00,12019.18,12026.44,12016.1,12016.45,28791403,0
2017-04-20,10:00:00,11968.06,12026.92,11952.78,12008.88,13011360,0
2017-04-20,11:00:00,12008.34,12035.25,12006.16,12034.56,7579819,0
2017-04-20,12:00:00,12033.55,12050.55,12029.34,12037.4,6353796,0
2017-04-20,13:00:00,12037.59,12045,12007.05,12014.44,6641997,0
2017-04-20,14:00:00,12014.8,12020.19,12009.57,12014.89,5440637,0
2017-04-20,15:00:00,12014.56,12022.8,12008.77,12013.52,5256879,0
2017-04-20,16:00:00,12013.43,12023.09,12006.39,12008.08,6706879,0
2017-04-20,17:00:00,12009.57,12044.8,12009.57,12043.34,7808125,0
2017-04-20,18:00:00,12043.77,12045.45,12026.94,12027.32,26578577,0
2017-04-21,10:00:00,12022.35,12051.56,12016.94,12038.51,8886626,0
2017-04-21,11:00:00,12038.76,12042.73,12012.86,12023.29,7469909,0
2017-04-21,12:00:00,12022.77,12052.18,12009.17,12044.33,21858077,0
2017-04-21,13:00:00,12046.38,12056.37,12035.45,12049.48,4926430,0
2017-04-21,14:00:00,12049.9,12076.68,12049.9,12066.18,11526816,0
2017-04-21,15:00:00,12066.7,12091.33,12064.44,12077.92,6046216,0
2017-04-21,16:00:00,12077.75,12081.51,12037.81,12051.23,6798090,0
2017-04-21,17:00:00,12049.98,12069.43,12046.12,12065.98,8615382,0
2017-04-21,18:00:00,12064.72,12074.25,12051.55,12059.86,6890645,0
2017-04-24,10:00:00,12296.56,12366.9,12292.25,12361.66,47338243,0
2017-04-24,11:00:00,12360.43,12398.05,12347.48,12392.85,23041018,0
2017-04-24,12:00:00,12391.58,12399.04,12384.44,12392.38,15206528,0
2017-04-24,13:00:00,12391.81,12417.09,12391.81,12409.85,10426128,0
2017-04-24,14:00:00,12409.87,12427.43,12404.59,12427.43,10518547,0
2017-04-24,15:00:00,12427.92,12428.34,12407.91,12409.41,8657048,0
2017-04-24,16:00:00,12409.83,12424.63,12404.25,12423.29,13313860,0
2017-04-24,17:00:00,12425.26,12444.11,12419.15,12428.93,14627253,0
2017-04-24,18:00:00,12430.38,12454.98,12429.05,12454.98,48686387,0
2017-04-25,10:00:00,12476.29,12480.85,12447.3,12449.23,14053326,0
2017-04-25,11:00:00,12450.79,12462.68,12445.35,12461.28,9211214,0
2017-04-25,12:00:00,12460.91,12461.74,12439.11,12440.17,7570519,0
2017-04-25,13:00:00,12439.21,12455.7,12439.21,12454.35,5566394,0
2017-04-25,14:00:00,12454,12469.71,12452.79,12468.47,5827607,0
2017-04-25,15:00:00,12468.96,12477.18,12464.75,12476.43,5795534,0
2017-04-25,16:00:00,12476.42,12479.34,12450.53,12462.07,10152144,0
2017-04-25,17:00:00,12462.16,12475.99,12455.83,12473.46,10169473,0
2017-04-25,18:00:00,12471.75,12482.56,12467.04,12467.04,25972803,0
2017-04-26,10:00:00,12460.12,12466.25,12454.52,12463.49,11716578,0
2017-04-26,11:00:00,12463.38,12471.62,12460.08,12465.99,7942058,0
2017-04-26,12:00:00,12466.31,12469.33,12455.06,12463.12,6197273,0
2017-04-26,13:00:00,12461.38,12464.7,12443.15,12446.64,5305660,0
2017-04-26,14:00:00,12446.77,12456.29,12446.77,12452.5,5369155,0
2017-04-26,15:00:00,12452,12464.44,12445.7,12459.76,5467689,0
2017-04-26,16:00:00,12460.59,12470.79,12456.34,12465.88,8112081,0
2017-04-26,17:00:00,12467,12484.01,12466.89,12483.48,9220146,0
2017-04-26,18:00:00,12483.37,12485.61,12472.8,12472.8,31048068,0
2017-04-27,10:00:00,12448.87,12450.38,12427.89,12437.53,16104782,0
2017-04-27,11:00:00,12437.17,12446.34,12427.44,12430.97,9800312,0
2017-04-27,12:00:00,12430.74,12444.77,12429.14,12438.91,7425499,0
2017-04-27,13:00:00,12438.46,12451.81,12434.44,12450.97,5031770,0
2017-04-27,14:00:00,12450.9,12454.77,12447.07,12452.1,5376067,0
2017-04-27,15:00:00,12452.51,12469.96,12451.85,12452.5,7521598,0
2017-04-27,16:00:00,12452.14,12473.28,12446.46,12469.51,7943726,0
2017-04-27,17:00:00,12473.57,12478.28,12454.53,12459.8,12030040,0
2017-04-27,18:00:00,12461.99,12464.88,12445.15,12445.15,7469329,0
2017-04-28,10:00:00,12446.05,12446.05,12424.05,12435.65,12496136,0
2017-04-28,11:00:00,12436.46,12455.37,12432.97,12451.83,7634145,0
2017-04-28,12:00:00,12451.57,12461.87,12447.87,12457.4,11221507,0
2017-04-28,13:00:00,12458.73,12460.99,12446.51,12454.37,5000022,0
2017-04-28,14:00:00,12453.88,12453.88,12438.67,12441.79,6444871,0
2017-04-28,15:00:00,12441.75,12449.38,12438.09,12443.96,5557062,0
2017-04-28,16:00:00,12443.32,12446.74,12428.18,12435.1,7050285,0
2017-04-28,17:00:00,12434.52,12449.96,12431.01,12449.96,9127626,0
2017-04-28,18:00:00,12448.59,12458.59,12438.01,12438.01,40429079,0
2017-05-02,10:00:00,12478.46,12484.98,12442.92,12457.36,12516329,0
2017-05-02,11:00:00,12456.57,12456.57,12433.78,12447.1,6609549,0
2017-05-02,12:00:00,12447.02,12460,12445.52,12460,5631590,0
2017-05-02,13:00:00,12459.86,12466.15,12455.96,12460.56,4339008,0
2017-05-02,14:00:00,12460.71,12465.4,12453.62,12464.08,4385238,0
2017-05-02,15:00:00,12464.24,12474.18,12463.72,12474.18,5547653,0
2017-05-02,16:00:00,12474.54,12485.28,12466.58,12467.39,7656854,0
2017-05-02,17:00:00,12468.93,12492.78,12467.2,12489.3,8816650,0
2017-05-02,18:00:00,12490.63,12505.38,12482.96,12505.38,5778130,0
2017-05-03,10:00:00,12496.36,12500.92,12489.28,12496.03,11032842,0
2017-05-03,11:00:00,12496.62,12497.51,12478.16,12485.12,6439315,0
2017-05-03,12:00:00,12484.19,12495.08,12478.53,12485.94,6341912,0
2017-05-03,13:00:00,12486.19,12497.31,12478.93,12497.31,4570840,0
2017-05-03,14:00:00,12497.58,12497.71,12489.45,12490.52,4366863,0
2017-05-03,15:00:00,12489.73,12502.52,12487.21,12502.52,6849298,0
2017-05-03,16:00:00,12503.03,12513.33,12498.01,12512.39,7663138,0
2017-05-03,17:00:00,12518.66,12524.95,12505.99,12508.63,9808343,0
2017-05-03,18:00:00,12507.63,12525.04,12505.31,12518.88,6957841,0
2017-05-04,10:00:00,12548.8,12600.62,12547.5,12600.01,18946999,0
2017-05-04,11:00:00,12603.1,12619.57,12598.52,12612.61,9555227,0
2017-05-04,12:00:00,12612.69,12627.18,12610.84,12620.68,7497034,0
2017-05-04,13:00:00,12621.11,12642.99,12620.53,12642.99,5738381,0
2017-05-04,14:00:00,12642.42,12648.05,12630.15,12630.43,6159194,0
2017-05-04,15:00:00,12630.41,12632.94,12616.76,12616.95,6569548,0
2017-05-04,16:00:00,12616.17,12630.19,12603.74,12615.85,8977950,0
2017-05-04,17:00:00,12616.28,12624.85,12612.72,12613.89,10830579,0
2017-05-04,18:00:00,12614.29,12647.78,12611.18,12647.78,31335405,0
2017-05-05,10:00:00,12620.17,12622.9,12600.06,12606.33,16703800,0
2017-05-05,11:00:00,12606.19,12619.7,12600.01,12613.14,7662669,0
2017-05-05,12:00:00,12613.29,12615.59,12592.52,12603.71,8601706,0
2017-05-05,13:00:00,12603.86,12610.27,12595.88,12609.06,4863198,0
2017-05-05,14:00:00,12609.58,12620.48,12606.99,12613.39,7400534,0
2017-05-05,15:00:00,12613.64,12666.84,12611.01,12651.58,9847236,0
2017-05-05,16:00:00,12651.48,12678.31,12647.79,12678.31,11967509,0
2017-05-05,17:00:00,12680.43,12695.9,12670.36,12695.53,11539872,0
2017-05-05,18:00:00,12695.12,12718.66,12692.36,12716.89,29125076,0
2017-05-08,10:00:00,12719.33,12727.1,12691.32,12701.63,18236562,0
2017-05-08,11:00:00,12700.1,12719.5,12675.39,12678.65,8110588,0
2017-05-08,12:00:00,12678.97,12688.46,12659.7,12674.61,7010913,0
2017-05-08,13:00:00,12677.53,12696.39,12675.94,12694.32,5627805,0
2017-05-08,14:00:00,12694.16,12694.97,12679.83,12689.35,5666831,0
2017-05-08,15:00:00,12689.99,12692.3,12677.97,12691.81,5843791,0
2017-05-08,16:00:00,12691.4,12710.82,12682.08,12692.63,10301276,0
2017-05-08,17:00:00,12690.84,12718.97,12690.84,12716.23,10181338,0
2017-05-08,18:00:00,12716.71,12717.88,12699.99,12702.02,29762366,0
2017-05-09,10:00:00,12724.95,12736.91,12705.1,12725.85,17833933,0
2017-05-09,11:00:00,12725.55,12752.79,12720.63,12750.76,12098760,0
2017-05-09,12:00:00,12750.78,12765.97,12746.51,12764.09,7456287,0
2017-05-09,13:00:00,12764.5,12780.54,12755.39,12776.32,7213456,0
2017-05-09,14:00:00,12776.88,12782.68,12773.26,12776.61,6862418,0
2017-05-09,15:00:00,12777.78,12781.46,12767.32,12769.29,9036326,0
2017-05-09,16:00:00,12769.36,12769.87,12752.77,12766.07,9798744,0
2017-05-09,17:00:00,12766.59,12770.17,12754.06,12766.32,11733839,0
2017-05-09,18:00:00,12766.36,12770.89,12749.12,12749.12,31221584,0
2017-05-10,10:00:00,12731.05,12744.09,12725.16,12734.17,14680240,0
2017-05-10,11:00:00,12733.93,12751.52,12715.83,12741.82,10047849,0
2017-05-10,12:00:00,12741.78,12751.31,12737.51,12747.2,10885483,0
2017-05-10,13:00:00,12747.12,12751.61,12733.09,12734.18,6236625,0
2017-05-10,14:00:00,12733.99,12754.9,12733.8,12751.53,7414242,0
2017-05-10,15:00:00,12751.71,12773.03,12749.67,12771.56,7294378,0
2017-05-10,16:00:00,12772.18,12776.04,12757.85,12765.53,8523150,0
2017-05-10,17:00:00,12764.91,12772.93,12737.59,12738.26,10062013,0
2017-05-10,18:00:00,12737.99,12757.46,12737.82,12757.46,32928913,0
2017-05-11,10:00:00,12767.72,12770.62,12741.92,12748.25,15640694,0
2017-05-11,11:00:00,12749.92,12769.04,12748.73,12765.15,10471323,0
2017-05-11,12:00:00,12765.31,12772.88,12752.81,12754.24,7621054,0
2017-05-11,13:00:00,12754.42,12765.61,12745.98,12760.36,6031780,0
2017-05-11,14:00:00,12760.41,12769.66,12709.2,12722.59,7200768,0
2017-05-11,15:00:00,12716.85,12750.18,12697.7,12750.18,8494786,0
2017-05-11,16:00:00,12749.44,12750.07,12673.47,12686.53,9316293,0
2017-05-11,17:00:00,12686.35,12704.98,12662.49,12701.76,11713490,0
2017-05-11,18:00:00,12705.12,12711.95,12691.85,12711.06,26748499,0
2017-05-12,10:00:00,12728.56,12740.18,12717.58,12720.05,12482690,0
2017-05-12,11:00:00,12719.38,12738.83,12716.44,12727.13,7858031,0
2017-05-12,12:00:00,12726.96,12730.87,12714.38,12727.13,12285633,0
2017-05-12,13:00:00,12727.56,12732.21,12715.92,12727.87,6495688,0
2017-05-12,14:00:00,12727.77,12739.77,12727.7,12733.76,8100922,0
2017-05-12,15:00:00,12733.86,12738.52,12727.47,12736.75,7151953,0
2017-05-12,16:00:00,12736.76,12742.8,12722.38,12739.73,7745106,0
2017-05-12,17:00:00,12739.93,12742.89,12725.51,12737.59,8440203,0
2017-05-12,18:00:00,12738.33,12770.41,12736.59,12770.41,38919432,0
2017-05-15,10:00:00,12826.58,12831.9,12793.39,12802.62,15517237,0
2017-05-15,11:00:00,12801.65,12802.94,12759.36,12763.86,9230647,0
2017-05-15,12:00:00,12763.88,12770.46,12730.6,12741.86,6199741,0
2017-05-15,13:00:00,12743.67,12762.96,12739.01,12760.75,4733944,0
2017-05-15,14:00:00,12760.64,12762.38,12752.57,12758.82,4270392,0
2017-05-15,15:00:00,12758.66,12759.28,12730.29,12743.26,5449761,0
2017-05-15,16:00:00,12743.79,12783.87,12735.67,12778.63,7070434,0
2017-05-15,17:00:00,12780.27,12798.08,12771.72,12794.79,8054689,0
2017-05-15,18:00:00,12795.28,12807.04,12792.74,12807.04,26551712,0
2017-05-16,10:00:00,12787.4,12834.69,12785.09,12820.46,11257561,0
2017-05-16,11:00:00,12820.27,12826.17,12794.96,12801.61,6215242,0
2017-05-16,12:00:00,12801.75,12802.7,12785.14,12794.28,5456661,0
2017-05-16,13:00:00,12794.54,12806.36,12789.58,12798.77,4653636,0
2017-05-16,14:00:00,12798.73,12824.74,12798.73,12818.15,4384511,0
2017-05-16,15:00:00,12818.12,12824.32,12807.76,12813.75,4813039,0
2017-05-16,16:00:00,12813.3,12841.62,12812.37,12836.65,7636674,0
2017-05-16,17:00:00,12837.93,12839.84,12781.96,12786.89,9550664,0
2017-05-16,18:00:00,12786.84,12806,12776.02,12804.53,26353622,0
2017-05-17,10:00:00,12700.12,12765.2,12700.12,12750.26,12756202,0
2017-05-17,11:00:00,12749.96,12786.89,12747.44,12772.79,7751031,0
2017-05-17,12:00:00,12772.49,12772.63,12738.82,12752.1,6262248,0
2017-05-17,13:00:00,12751.84,12763.55,12748.45,12762.81,4445068,0
2017-05-17,14:00:00,12763.56,12770.86,12762.34,12763.71,4131030,0
2017-05-17,15:00:00,12763.81,12765.88,12729.2,12729.2,6514850,0
2017-05-17,16:00:00,12727.13,12728.89,12663.68,12671.84,14303556,0
2017-05-17,17:00:00,12672.41,12693.34,12587.45,12593.64,17111524,0
2017-05-17,18:00:00,12592.72,12651.33,12592.72,12631.61,35672467,0
2017-05-18,10:00:00,12609.31,12634.26,12565.49,12588.65,18058625,0
2017-05-18,11:00:00,12588.55,12599.95,12557.37,12589.41,12398279,0
2017-05-18,12:00:00,12589.04,12589.04,12490.01,12498.67,15342942,0
2017-05-18,13:00:00,12498.85,12529.72,12497.47,12513.83,9429222,0
2017-05-18,14:00:00,12513.77,12561.12,12510.26,12543.35,8361615,0
2017-05-18,15:00:00,12543.58,12550.53,12518.75,12535.03,6872332,0
2017-05-18,16:00:00,12534.16,12583.41,12531.76,12562.2,12117193,0
2017-05-18,17:00:00,12560.5,12616.39,12560.5,12587.77,11809774,0
2017-05-18,18:00:00,12587.55,12600.49,12585.81,12590.06,29092759,0
2017-05-19,10:00:00,12610.86,12636.91,12596.75,12625.96,10775107,0
2017-05-19,11:00:00,12625.68,12648.31,12617.46,12629.32,8305400,0
2017-05-19,12:00:00,12628.31,12650.59,12626.85,12636.56,16591241,0
2017-05-19,13:00:00,12631.98,12631.99,12599.78,12607.12,6821738,0
2017-05-19,14:00:00,12606.98,12619.8,12603.26,12615.72,13694386,0
2017-05-19,15:00:00,12614.08,12625.03,12606.69,12619.13,5852944,0
2017-05-19,16:00:00,12619.28,12630.6,12605.58,12628.77,11597833,0
2017-05-19,17:00:00,12631.13,12645.48,12626.22,12640.16,10870858,0
2017-05-19,18:00:00,12643.41,12658.49,12638.5,12638.69,37442093,0
2017-05-22,10:00:00,12667.19,12667.66,12613.8,12630.95,10232073,0
2017-05-22,11:00:00,12630.68,12665.06,12630.3,12654.83,6815207,0
2017-05-22,12:00:00,12654.45,12659.12,12589.06,12595.1,6232394,0
2017-05-22,13:00:00,12596.43,12603.07,12571.06,12591.04,4621000,0
2017-05-22,14:00:00,12590.83,12611.16,12588.4,12606.38,4120493,0
2017-05-22,15:00:00,12606.37,12608.39,12589.01,12601.22,4605835,0
2017-05-22,16:00:00,12601.05,12644.01,12601.05,12627.52,6804759,0
2017-05-22,17:00:00,12627.82,12634.58,12615.76,12625.93,7073115,0
2017-05-22,18:00:00,12625.01,12634.22,12617.47,12619.46,24823743,0
2017-05-23,10:00:00,12597.54,12684.16,12594.55,12677.82,11039107,0
2017-05-23,11:00:00,12679.35,12701.5,12651.53,12660.87,8844709,0
2017-05-23,12:00:00,12663.53,12668.45,12652.58,12660.38,5982934,0
2017-05-23,13:00:00,12662.89,12687.6,12659.21,12687.6,4060061,0
2017-05-23,14:00:00,12688.87,12703.74,12686.45,12690.58,6117069,0
2017-05-23,15:00:00,12690.35,12692.08,12658.85,12658.85,7671962,0
2017-05-23,16:00:00,12660.01,12668.75,12625.04,12636.53,9506516,0
2017-05-23,17:00:00,12635.96,12661.33,12628.75,12656.3,8785197,0
2017-05-23,18:00:00,12656.11,12664.3,12647.79,12659.15,29024685,0
2017-05-24,10:00:00,12632.67,12661.97,12617.76,12655.3,10242563,0
2017-05-24,11:00:00,12654.95,12657.17,12630.1,12641.59,7560798,0
2017-05-24,12:00:00,12641.6,12649.21,12633.05,12648.88,4812266,0
2017-05-24,13:00:00,12648.95,12649.52,12626.57,12627.46,4773058,0
2017-05-24,14:00:00,12627.59,12636.43,12627.4,12634.14,3460661,0
2017-05-24,15:00:00,12632.57,12650.58,12632.52,12648.53,3853595,0
2017-05-24,16:00:00,12648.93,12649.94,12626.39,12643.31,5245089,0
2017-05-24,17:00:00,12644.21,12648.13,12630.94,12630.94,7868790,0
2017-05-24,18:00:00,12630.57,12643.06,12622.03,12642.87,25910630,0
2017-05-25,10:00:00,12693.84,12697.62,12586.13,12601.66,8568645,0
2017-05-25,11:00:00,12596.25,12598.57,12543.77,12593.63,7254542,0
2017-05-25,12:00:00,12595.81,12666.9,12595.81,12654.45,4947082,0
2017-05-25,13:00:00,12657.27,12666.11,12636.09,12636.92,3066301,0
2017-05-25,14:00:00,12637.06,12639.03,12598.06,12614.83,4152799,0
2017-05-25,15:00:00,12614.14,12632.17,12607.5,12627.71,3835138,0
2017-05-25,16:00:00,12627.66,12646.33,12615.35,12639.54,5023334,0
2017-05-25,17:00:00,12639.52,12656.17,12627.17,12627.17,5395316,0
2017-05-25,18:00:00,12627.21,12629.97,12605.49,12621.72,17238632,0
2017-05-26,10:00:00,12604.11,12611.26,12580.99,12597.14,9109608,0
2017-05-26,11:00:00,12597.17,12602.32,12551.78,12570.44,8368353,0
2017-05-26,12:00:00,12570.65,12583.38,12557.65,12561.56,6129014,0
2017-05-26,13:00:00,12562.34,12573.94,12557.74,12561.05,4360893,0
2017-05-26,14:00:00,12561.73,12561.73,12529.54,12541.29,6468503,0
2017-05-26,15:00:00,12541.5,12580.62,12539.76,12575.89,5224191,0
2017-05-26,16:00:00,12577.12,12593.96,12573.78,12587.69,5226062,0
2017-05-26,17:00:00,12588.85,12605.36,12583.71,12584.49,6742516,0
2017-05-26,18:00:00,12584.65,12603.12,12584.3,12602.18,23928366,0
2017-05-29,10:00:00,12588.8,12599.21,12578.95,12597.78,5501509,0
2017-05-29,11:00:00,12598.41,12614.82,12584.2,12602.47,4617343,0
2017-05-29,12:00:00,12603.74,12613.25,12599.12,12609.36,3853887,0
2017-05-29,13:00:00,12609.01,12611.49,12599.96,12610.77,2743983,0
2017-05-29,14:00:00,12610.41,12610.6,12594.1,12607.95,2684005,0
2017-05-29,15:00:00,12609.57,12609.57,12597.29,12601.87,2681007,0
2017-05-29,16:00:00,12602.21,12609.72,12601.12,12606.01,2938982,0
2017-05-29,17:00:00,12605.99,12613.88,12604.51,12611.83,3171338,0
2017-05-29,18:00:00,12610.63,12633.24,12610.52,12628.95,9875090,0
2017-05-30,10:00:00,12583.82,12647.81,12567.52,12641.01,11793188,0
2017-05-30,11:00:00,12640.19,12641.58,12592.9,12630.12,7109801,0
2017-05-30,12:00:00,12630.13,12637.83,12615.19,12621.44,6270517,0
2017-05-30,13:00:00,12622.02,12626.85,12610.58,12614.78,3993774,0
2017-05-30,14:00:00,12614.91,12614.91,12598.37,12601.38,4137303,0
2017-05-30,15:00:00,12601.3,12623.25,12599.8,12616.36,4215952,0
2017-05-30,16:00:00,12615.23,12632.14,12607.45,12625.07,5501500,0
2017-05-30,17:00:00,12626.98,12626.98,12582.56,12601.27,8270296,0
2017-05-30,18:00:00,12601.28,12605.53,12588.77,12598.68,23251327,0
2017-05-31,10:00:00,12613.58,12624.47,12583.01,12613.23,13177672,0
2017-05-31,11:00:00,12613.4,12623.17,12592.73,12603.64,6981902,0
2017-05-31,12:00:00,12602.44,12614.1,12589.79,12609.92,4818145,0
2017-05-31,13:00:00,12610.06,12675.58,12609.09,12650.92,7919160,0
2017-05-31,14:00:00,12651.55,12695.05,12651.55,12683.16,6556154,0
2017-05-31,15:00:00,12682.62,12699.08,12679.59,12694,8067613,0
2017-05-31,16:00:00,12694.43,12708.78,12658.02,12658.02,16040150,0
2017-05-31,17:00:00,12658.42,12691.22,12611.44,12683.36,15844074,0
2017-05-31,18:00:00,12683.09,12685.92,12615.06,12615.06,60843295,0
2017-06-01,10:00:00,12623.79,12670.94,12621.67,12655.5,15493179,0
2017-06-01,11:00:00,12655.33,12677.6,12645.12,12672.61,9336614,0
2017-06-01,12:00:00,12671.22,12676.49,12654.9,12658.86,6611772,0
2017-06-01,13:00:00,12659.28,12664.01,12654.9,12656.62,4656301,0
2017-06-01,14:00:00,12656.52,12659.79,12624.05,12635.77,5876681,0
2017-06-01,15:00:00,12635.96,12660.01,12634.57,12654.93,6369972,0
2017-06-01,16:00:00,12656.59,12671.44,12644.32,12663.07,8146673,0
2017-06-01,17:00:00,12660.58,12666.4,12651.42,12659.86,8432389,0
2017-06-01,18:00:00,12661.33,12671.41,12658.58,12664.92,25366218,0
2017-06-02,10:00:00,12734.89,12801.54,12734.89,12795.04,15960071,0
2017-06-02,11:00:00,12794.79,12822.53,12774.2,12816.02,7342558,0
2017-06-02,12:00:00,12815.46,12850.89,12811.61,12848.73,6188273,0
2017-06-02,13:00:00,12849.56,12873.76,12838.68,12873.76,5575169,0
2017-06-02,14:00:00,12875.43,12877.87,12859.72,12868.54,6784849,0
2017-06-02,15:00:00,12868.72,12872.12,12803.07,12826.51,7394372,0
2017-06-02,16:00:00,12826.64,12842.72,12788.18,12794.48,8145485,0
2017-06-02,17:00:00,12792.14,12838.36,12791.67,12834.2,7902568,0
2017-06-02,18:00:00,12834.05,12836.39,12813.85,12822.94,25852515,0
